,budget,company,genre,gross,name,score,votes,year
3781,55000000.0,Universal Pictures,Comedy,104565114.0,American Wedding,6.3,171577,2003
3782,30000000.0,New Line Cinema,Comedy,41407470.0,Secondhand Lions,7.6,45722,2003
3783,26000000.0,New Line Cinema,Horror,46961214.0,Final Destination 2,6.2,129165,2003
3784,20000000.0,This Is That Productions,Crime,16248701.0,21 Grams,7.7,200427,2003
3785,50000000.0,Universal Pictures,Crime,19593740.0,The Life of David Gale,7.6,94693,2003
3786,2800000.0,CJ Entertainment,Crime,14131.0,Memories of Murder,8.1,80301,2003
3787,15000000.0,DreamWorks,Drama,13005485.0,House of Sand and Fog,7.6,58778,2003
3788,17000000.0,Walt Disney Pictures,Adventure,42672630.0,The Lizzie McGuire Movie,5.4,30128,2003
3789,29000000.0,Columbia Pictures Corporation,Action,56359780.0,Once Upon a Time in Mexico,6.4,137276,2003
3790,60000000.0,Paramount Pictures,Action,31186896.0,The Core,5.5,81258,2003
3791,48000000.0,Dimension Films,Comedy,110003217.0,Scary Movie 3,5.5,118792,2003
3792,65000000.0,Revolution Studios,Drama,63860942.0,Mona Lisa Smile,6.4,65841,2003
3793,10000000.0,Gray Daisy Films,Drama,365734.0,The Brown Bunny,5.0,12152,2003
3794,75000000.0,Revolution Studios,Comedy,135645823.0,Anger Management,6.2,180365,2003
3795,35000000.0,Fox 2000 Pictures,Comedy,20298207.0,Down with Love,6.3,34946,2003
3796,30000000.0,Miramax,Drama,5381227.0,The Human Stain,6.3,26598,2003
3797,120000.0,Plunge Pictures LLC,Adventure,30610863.0,Open Water,5.7,44989,2003
3798,0.0,Alexandre Films,Crime,3681066.0,High Tension,6.8,58572,2003
3799,18000000.0,Touchstone Pictures,Comedy,43610723.0,Under the Tuscan Sun,6.8,39134,2003
3800,70000000.0,Cheyenne Enterprises,Action,43734876.0,Tears of the Sun,6.6,99418,2003
3801,75000000.0,Revolution Studios,Action,30013346.0,Hollywood Homicide,5.3,32542,2003
3802,38000000.0,Dimension Films,Action,111761982.0,Spy Kids 3: Game Over,4.2,44074,2003
3803,60000000.0,DreamWorks,Animation,26483452.0,Sinbad: Legend of the Seven Seas,6.7,39745,2003
3804,20000000.0,Warner Bros.,Comedy,35990505.0,What a Girl Wants,5.8,51247,2003
3805,60000000.0,Revolution Studios,Adventure,26900336.0,The Missing,6.5,29091,2003
3806,80000000.0,Columbia Pictures Corporation,Comedy,124728738.0,Something's Gotta Give,6.7,96603,2003
3807,40000000.0,Columbia Pictures Corporation,Horror,59694580.0,Gothika,5.8,94370,2003
3808,80000000.0,Columbia Pictures Corporation,Action,116934650.0,S.W.A.T.,6.0,125305,2003
3809,35000000.0,Universal Pictures,Action,28082366.0,Johnny English,6.1,121464,2003
3810,26000000.0,Metro-Goldwyn-Mayer (MGM),Action,47811138.0,Agent Cody Banks,5.0,28662,2003
3811,90000000.0,Walt Disney Pictures,Comedy,75847266.0,The Haunted Mansion,4.9,34691,2003
3812,50000000.0,Phoenix Pictures,Action,26536120.0,Básico y letal,6.5,52747,2003
3813,23000000.0,Columbia Pictures Corporation,Comedy,60060328.0,Bad Santa,7.1,118278,2003
3814,30000000.0,Miramax,Comedy,15589458.0,View from the Top,5.2,22332,2003
3815,60000000.0,Paramount Pictures,Action,53790451.0,Paycheck,6.3,93707,2003
3816,0.0,Fidélité Productions,Crime,10105505.0,Swimming Pool: juegos perversos,6.8,36993,2003
3817,62000000.0,Warner Bros.,Comedy,36906460.0,Matchstick Men,7.3,111886,2003
3818,60000000.0,Revolution Studios,Comedy,104297061.0,Daddy Day Care,5.5,53301,2003
3819,46000000.0,Touchstone Pictures,Action,52802140.0,The Recruit,6.6,118822,2003
3820,3000000.0,HBO Films,Crime,1227000.0,Elephant,7.2,75039,2003
3821,128000000.0,Walt Disney Feature Animation Florida,Animation,85336277.0,Tierra de osos,6.8,77498,2003
3822,0.0,Touchstone Pictures,Mystery,21384035.0,Cold Creek Manor,4.9,19082,2003
3823,36000000.0,"""DIA"" Productions GmbH & Co. KG",Action,26183197.0,A Man Apart,6.1,40381,2003
3824,16000000.0,Warner Bros.,Comedy,34308901.0,Malibu's Most Wanted,5.1,16779,2003
3825,33000000.0,Touchstone Pictures,Comedy,132716677.0,Bringing Down the House,5.6,31366,2003
3826,35000000.0,Mandalay Pictures,Adventure,4426297.0,Más allá de las fronteras,6.5,23761,2003
3827,80000000.0,Paramount Pictures,Action,19481943.0,Timeline,5.6,55054,2003
3828,0.0,X-Filme Creative Pool,Comedy,4064200.0,Good Bye Lenin!,7.7,121190,2003
3829,80000000.0,Warner Bros.,Animation,20991364.0,Looney Tunes: Back in Action,5.7,26853,2003
3830,50000000.0,Metro-Goldwyn-Mayer (MGM),Action,40905277.0,Out of Time,6.5,49072,2003
3831,5000000.0,Lions Gate Films,Crime,1056102.0,Wonderland,6.6,19416,2003
3832,60000000.0,Regency Enterprises,Drama,49443628.0,Runaway Jury,7.1,80544,2003
3833,55000000.0,Twentieth Century Fox Film Corporation,Comedy,33832741.0,Stuck on You,5.8,46442,2003
3834,60000000.0,Castle Rock Entertainment,Action,66934963.0,Kangaroo Jack,4.4,25060,2003
3835,60000000.0,Universal Pictures,Comedy,35327628.0,Intolerable Cruelty,6.3,80789,2003
3836,11000000.0,Revolution Studios,Horror,32551396.0,Darkness Falls,5.0,27228,2003
3837,18000000.0,Universal Pictures,Drama,30222640.0,Honey,5.3,38850,2003
3838,0.0,Nord-Ouest Productions,Comedy,548707.0,Love Me If You Dare,7.7,59405,2003
3839,54000000.0,Revolution Studios,Comedy,6068735.0,Gigli,2.4,42890,2003
3840,12000000.0,Pathe Productions,Mystery,4750602.0,In the Cut,5.3,19446,2003
3841,38000000.0,Twentieth Century Fox Film Corporation,Horror,7659747.0,The Order,5.2,15575,2003
3842,55000000.0,Lakeshore Entertainment,Action,34238611.0,The Hunted,6.0,37835,2003
3843,19000000.0,New Line Cinema,Comedy,26276465.0,Dumb and Dumberer: When Harry Met Lloyd,3.4,32064,2003
3844,18000000.0,Twentieth Century Fox Film Corporation,Comedy,56127162.0,Just Married,5.4,60573,2003
3845,50000000.0,Touchstone Pictures,Action,60476872.0,Shanghai Knights,6.2,87352,2003
3846,45000000.0,Metro-Goldwyn-Mayer (MGM),Comedy,90186328.0,"Legally Blonde 2: Red, White & Blonde",4.7,50536,2003
3847,87000000.0,Universal Pictures,Drama,120277854.0,Seabiscuit,7.3,59979,2003
3848,20000000.0,Metro-Goldwyn-Mayer (MGM),Comedy,36922190.0,Uptown Girls,6.1,30845,2003
3849,0.0,Ren Film,Drama,502028.0,The Return,8.0,34054,2003
3850,0.0,900 Films,Adventure,5111630.0,Grind,6.0,10746,2003
3851,0.0,Asmik Ace Entertainment,Comedy,1971135.0,Coffee and Cigarettes,7.1,50777,2003
3852,500000.0,SenArt Films,Comedy,5739376.0,The Station Agent,7.7,61005,2003
3853,7000000.0,Boll Kino Beteiligungs GmbH & Co. KG,Action,10249719.0,House of the Dead,2.0,33277,2003
3854,30000000.0,Warner Bros.,Action,34604054.0,Cradle 2 the Grave,5.8,36878,2003
3855,0.0,Moviola Film och Television AB,Drama,15280.0,Evil,7.8,31763,2003
3856,0.0,Eikon Film,Biography,5791328.0,Lutero,6.6,13382,2003
3857,35000000.0,Revolution Studios,Biography,52277485.0,Radio,6.9,33842,2003
3858,0.0,Alcon Entertainment,Comedy,21897389.0,Love Don't Cost a Thing,5.1,6039,2003
3859,41000000.0,Emperor Multimedia Group (EMG),Action,22108977.0,The Medallion,5.2,32750,2003
3860,0.0,Columbia Pictures Corporation,Action,35764982.0,National Security,5.6,41326,2003
3861,56000000.0,Turner Pictures (I),Biography,12870569.0,Gods and Generals,6.3,13829,2003
3862,0.0,Fox 2000 Pictures,Comedy,6126237.0,Chasing Papi,4.8,3577,2003
3863,6000000.0,Lions Gate Films,Drama,2220008.0,Shattered Glass,7.2,30173,2003
3864,20000000.0,Metro-Goldwyn-Mayer (MGM),Comedy,15408822.0,A Guy Thing,5.6,14915,2003
3865,0.0,Merchant Ivory Productions,Drama,9074550.0,The Divorce,4.9,10084,2003
3866,22000000.0,New Line Cinema,Drama,6886089.0,Willard,6.2,15832,2003
3867,0.0,IFC Productions,Comedy,1628154.0,Camp,6.3,5242,2003
3868,0.0,"Australian Film Commission, The",Action,74864.0,Ned Kelly,6.5,22829,2003
3869,12000000.0,19 Entertainment,Comedy,4922166.0,From Justin to Kelly,2.1,23990,2003
3870,5000000.0,World of Wonder,Biography,728253.0,Party Monster,6.3,13310,2003
3871,18000000.0,DreamWorks,Comedy,3203044.0,Anything Else,6.4,26603,2003
3872,52000000.0,Metro-Goldwyn-Mayer (MGM),Action,23020488.0,Bulletproof Monk,5.5,43940,2003
3873,0.0,BBC Films,Biography,1302242.0,Sylvia,6.3,9321,2003
3874,0.0,Baa-Ram-Ewe,Action,4560061.0,Ong-Bak: The Thai Warrior,7.2,63887,2003
3875,0.0,Recorded Picture Company (RPC),Crime,767240.0,Young Adam,6.5,12050,2003
3876,40000000.0,Franchise Pictures,Action,20440627.0,The In-Laws,5.7,14598,2003
3877,25000000.0,Klasky-Csupo,Animation,39399750.0,Rugrats Go Wild,5.6,6205,2003
3878,35200000.0,DreamWorks,Comedy,37788228.0,Head of State,5.4,15690,2003
3879,9500000.0,Les Armateurs,Animation,7002255.0,The Triplets of Belleville,7.8,44860,2003
3880,17000000.0,Paramount Pictures,Comedy,22734486.0,Dickie Roberts: Former Child Star,5.6,12287,2003
3881,0.0,BiBi Film,Drama,254224.0,The Best of Youth,8.5,17585,2003
3882,2500000.0,Jasmine Productions Inc.,Drama,548712.0,All the Real Girls,6.9,9474,2003
3883,40000000.0,Miramax,Comedy,9692135.0,Duplex,5.9,48829,2003
3884,780000.0,Go Films,Action,1310470.0,Saints and Soldiers,6.8,18516,2003
3885,0.0,Madhouse,Animation,128985.0,Tokyo Godfathers,7.9,22266,2003
3886,10000000.0,Touchstone Pictures,Comedy,31041759.0,Calendar Girls,6.9,20538,2003
3887,8000000.0,British Broadcasting Corporation (BBC),Drama,1174139.0,I Capture the Castle,7.1,6060,2003
3888,0.0,International West Pictures (IWP),Comedy,26300.0,Barely Legal,4.8,5524,2003
3889,0.0,Walden Media,Drama,284002.0,I Am David,7.3,6485,2003
3890,15000000.0,Lions Gate Films,Crime,12212417.0,Confidence,6.7,31315,2003
3891,3200000.0,ContentFilm,Crime,8243880.0,The Cooler,7.0,29549,2003
3892,0.0,Castle Rock Entertainment,Comedy,17508936.0,A Mighty Wind,7.3,23253,2003
3893,0.0,DreamWorks,Action,21701045.0,Biker Boyz,4.6,11532,2003
3894,0.0,Dharma Productions,Comedy,1787378.0,Kal Ho Naa Ho,8.0,51400,2003
3895,0.0,Good Machine,Biography,6003587.0,American Splendor,7.5,43575,2003
3896,0.0,Buena Vista International,Comedy,7375836.0,It Runs in the Family,5.6,4199,2003
3897,17000000.0,Touchstone Pictures,Biography,1571504.0,Veronica Guerin,6.9,17055,2003
3898,4000000.0,Mepris Films,Comedy,732241.0,The Shape of Things,6.7,10052,2003
3899,0.0,MDP Worldwide,Drama,343816.0,The United States of Leland,7.1,20860,2003
3900,300000.0,United Artists,Comedy,2528664.0,Pieces of April,7.1,18540,2003
3901,850000.0,Funny Boy Films,Comedy,819939.0,Latter Days,7.1,15271,2003
3902,14000000.0,Dimension Films,Comedy,15550605.0,My Boss's Daughter,4.7,25363,2003
3903,16000000.0,Focus Features,Comedy,14108518.0,How to Deal,5.6,8473,2003
3904,0.0,EuropaCorp,Action,497208.0,Taxi 3,5.8,33795,2003
3905,0.0,BR Petrobrás,Drama,213954.0,Carandiru,7.6,15107,2003
3906,20000000.0,Disney Television Animation,Animation,47887943.0,The Jungle Book 2,5.4,12558,2003
3907,0.0,Korea Pictures,Drama,2380788.0,"Spring, Summer, Fall, Winter... and Spring",8.1,66713,2003
3908,8000000.0,Icon Productions,Comedy,336456.0,The Singing Detective,5.6,7414,2003
3909,0.0,National Lampoon Productions,Comedy,56127.0,Dorm Daze,4.6,7089,2003
3910,17000000.0,Metro-Goldwyn-Mayer (MGM),Comedy,37566230.0,Good Boy!,5.1,3591,2003
3911,0.0,BBC Films,Drama,1062253.0,The Mother,6.9,3593,2003
3912,0.0,Café Film,Comedy,237183.0,Kontroll,7.7,21046,2003
3913,0.0,3B Productions,Drama,54523.0,29 palmas - Pasiones salvajes,5.2,3679,2003
3914,15000000.0,Paramount Pictures,Comedy,30238577.0,The Fighting Temptations,5.5,6052,2003
3915,0.0,Arte France Cinéma,Drama,61439.0,Time of the Wolf,6.6,8044,2003
3916,0.0,"Deseo, El",Drama,395592.0,La vida sin mí,7.6,22023,2003
3917,0.0,Spierigfilm,Action,41196.0,Undead,5.5,11798,2003
3918,5000000.0,Brown Sauce Film Productions,Comedy,896993.0,Intermission,6.9,14096,2003
3919,7500000.0,British Broadcasting Corporation (BBC),Drama,197148.0,Code 46,6.2,18738,2003
3920,0.0,"Film Consortium, The",Comedy,931755.0,Bright Young Things,6.6,4557,2003
3921,0.0,Pyramide Productions,Comedy,3432342.0,The Barbarian Invasions,7.7,25849,2003
3922,0.0,"Klockworx, The",Crime,54419.0,Gozu,7.1,9463,2003
3923,6800000.0,Cobalt Media Group,Crime,33225.0,Shade,6.4,11130,2003
3924,0.0,Gospel of John Ltd.,Biography,4068087.0,The Visual Bible: The Gospel of John,7.7,2335,2003
3925,0.0,Asahi National Broadcasting Company,Action,853718.0,The Blind Swordsman: Zatoichi,7.6,42734,2003
3926,15000000.0,Sony Pictures Classics,Drama,2281585.0,The Company,6.4,5757,2003
3927,0.0,Disneytoon Studios,Animation,23103423.0,Piglet's Big Movie,6.0,5240,2003
3928,0.0,Film Kraft,Drama,681000.0,Koi... Mil Gaya,7.1,16125,2003
3929,0.0,Bestboy Pictures,Comedy,377271.0,Pride and Prejudice,5.3,2156,2003
3930,30000000.0,Epsilon Motion Pictures,Comedy,14208384.0,Alex & Emma,5.6,11953,2003
3931,5740000.0,Australian Film Finance Corporation (AFFC),Drama,647054.0,Japanese Story,6.7,5814,2003
3932,15000000.0,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),Action,19067.0,Stander,7.2,7443,2003
3933,10000000.0,Alliance Atlantis Communications,Crime,1011054.0,Owning Mahowny,7.1,11120,2003
3934,0.0,Colorado Film Production,Crime,1615118.0,I'm Not Scared,7.5,12805,2003
3935,0.0,Curb Entertainment,Comedy,14811.0,Easy,5.9,1509,2003
3936,0.0,Mosaic Film Group,Crime,358804.0,I'll Sleep When I'm Dead,5.9,7764,2003
3937,20000.0,Professor Bright Films,Drama,7221.0,Zero Day,7.3,3594,2003
3938,0.0,Baltimore Spring Creek Productions,Comedy,17334912.0,Deliver Us from Eva,6.1,4889,2003
3939,0.0,France 2 Cinéma,Drama,20838.0,Nathalie...,6.3,4052,2003
3940,0.0,CoBo Fonds,Drama,6140.0,It's All About Love,5.5,7357,2003
3941,0.0,Alquimia Cinema,Drama,306224.0,Dot the I,6.8,7701,2003
3942,0.0,American Entertainment Investors,Comedy,533344.0,Masked and Anonymous,5.5,4094,2003
3943,0.0,FIT Productions,Drama,482357.0,Strayed,6.6,2816,2003
3944,0.0,Bad Aaas Cinema,Biography,365727.0,Baadasssss!,7.4,4384,2003
3945,0.0,Dreamz Unlimited,Drama,836225.0,Chalte Chalte,6.6,12435,2003
3946,0.0,Director's Cut,Drama,72762.0,Reconstruction,7.4,6465,2003
3947,0.0,Homegreen Films,Drama,34720.0,"Goodbye, Dragon Inn",7.1,3091,2003
3948,1000000.0,LivePlanet,Drama,279282.0,The Battle of Shaker Heights,6.1,3926,2003
3949,0.0,MMG Film & TV Production,Action,332015.0,The Memory of a Killer,7.4,8593,2003
3950,29000000.0,New Line Cinema,Drama,81001787.0,The Notebook,7.9,430711,2004
3951,1200000.0,Evolution Entertainment,Horror,56000369.0,Saw,7.7,322727,2004
3952,175000000.0,Warner Bros.,Drama,133378256.0,Troy,7.2,414038,2004
3953,60000000.0,Touchstone Pictures,Drama,114197520.0,The Village,6.5,209350,2004
3954,66000000.0,Revolution Studios,Action,59623958.0,Hellboy,6.8,261530,2004
3955,17000000.0,Paramount Pictures,Comedy,86058055.0,Mean Girls,7.0,270476,2004
3956,130000000.0,Warner Bros.,Adventure,249358727.0,Harry Potter and the Prisoner of Azkaban,7.8,427343,2004
3957,92000000.0,Pixar Animation Studios,Animation,261441092.0,The Incredibles,8.0,520926,2004
3958,20000000.0,Focus Features,Drama,34400301.0,Eternal Sunshine of the Spotless Mind,8.3,736127,2004
3959,125000000.0,Twentieth Century Fox Film Corporation,Action,186740799.0,The Day After Tomorrow,6.4,356977,2004
3960,30000000.0,Miramax,Action,66208183.0,Kill Bill: Vol. 2,8.0,555508,2004
3961,33000000.0,Lions Gate Films,Action,33682273.0,The Punisher,6.5,132115,2004
3962,25000000.0,DreamWorks,Comedy,17718223.0,EuroTrip,6.6,171296,2004
3963,0.0,Universal Pictures,Comedy,13542874.0,Shaun of the Dead,8.0,428784,2004
3964,160000000.0,Universal Pictures,Action,120177084.0,Van Helsing,6.0,211483,2004
3965,70000000.0,Warner Bros.,Drama,51268815.0,The Phantom of the Opera,7.3,102339,2004
3966,25000000.0,Regency Enterprises,Comedy,14589444.0,The Girl Next Door,6.8,180214,2004
3967,37000000.0,Revolution Studios,Comedy,70831760.0,White Chicks,5.5,107599,2004
3968,5000000.0,Filmax Group,Drama,1082715.0,The Machinist,7.7,304458,2004
3969,6500000.0,Bob Yari Productions,Crime,54580300.0,Crash,7.8,379156,2004
3970,400000.0,Fox Searchlight Pictures,Comedy,44540956.0,Napoleon Dynamite,6.9,171007,2004
3971,0.0,Constantin Film,Biography,5509040.0,Downfall,8.3,272105,2004
3972,30000000.0,Warner Bros.,Drama,100492203.0,Million Dollar Baby,8.1,528910,2004
3973,13000000.0,BenderSpink,Sci-Fi,57938693.0,The Butterfly Effect,7.7,387284,2004
3974,12000000.0,Rogue Pictures,Comedy,17083732.0,Chucky 5: El Hijo de Chucky,4.9,31029,2004
3975,0.0,Sony Pictures Classics,Crime,2338695.0,Layer Cake,7.4,142359,2004
3976,26000000.0,Strike Entertainment,Action,59020957.0,Dawn of the Dead,7.3,206262,2004
3977,30000000.0,Icon Productions,Drama,370782930.0,The Passion of the Christ,7.2,189031,2004
3978,50000000.0,Touchstone Pictures,Adventure,24006726.0,The Life Aquatic with Steve Zissou,7.3,151463,2004
3979,27000000.0,Columbia Pictures,Drama,33987757.0,Closer,7.3,177735,2004
3980,24000000.0,Buena Vista Home Entertainment,Animation,4711096.0,Howl's Moving Castle,8.2,242412,2004
3981,110000000.0,Forward Pass,Biography,102608827.0,El aviador,7.5,284387,2004
3982,20000000.0,Twentieth Century Fox Film Corporation,Comedy,114326736.0,Dodgeball: A True Underdog Story,6.7,198343,2004
3983,120000000.0,Touchstone Pictures,Action,51882244.0,King Arthur,6.3,144158,2004
3984,140000000.0,Paramount Pictures,Adventure,118627117.0,A Series of Unfortunate Events,6.8,172422,2004
3985,37000000.0,Revolution Studios,Comedy,57231747.0,13 Going on 30,6.1,132486,2004
3986,25000000.0,Miramax,Biography,51680613.0,Finding Neverland,7.7,182038,2004
3987,200000000.0,Columbia Pictures Corporation,Action,373585825.0,Spider-Man 2,7.3,451467,2004
3988,65000000.0,Paramount Pictures,Crime,101005703.0,Collateral,7.6,312190,2004
3989,120000000.0,Twentieth Century Fox Film Corporation,Action,144801023.0,"I, Robot",7.1,423244,2004
3990,75000000.0,Universal Pictures,Action,176241941.0,The Bourne Supremacy,7.8,379648,2004
3991,150000000.0,DreamWorks,Animation,436471036.0,Shrek 2,7.2,342666,2004
3992,70000000.0,Fox 2000 Pictures,Action,77911774.0,Man on Fire,7.7,285049,2004
3993,155000000.0,Warner Bros.,Action,34297191.0,Alexander,5.5,146107,2004
3994,105000000.0,Universal Pictures,Action,57761012.0,The Chronicles of Riddick,6.7,193580,2004
3995,20000000.0,Warner Bros.,Comedy,51438175.0,A Cinderella Story,5.9,68595,2004
3996,60000000.0,DreamWorks,Comedy,77872883.0,The Terminal,7.3,330983,2004
3997,12000000.0,Fox Searchlight Pictures,Comedy,71503593.0,Sideways,7.5,158415,2004
3998,75000000.0,Columbia Pictures Corporation,Comedy,120908074.0,50 First Dates,6.8,283647,2004
3999,0.0,Revolution Films,Drama,49835.0,9 Songs,4.9,18981,2004
4000,26000000.0,DreamWorks,Comedy,85288303.0,Anchorman: The Legend of Ron Burgundy,7.2,286238,2004
4001,60000000.0,Twentieth Century Fox Film Corporation,Action,80282231.0,AVP: Alien vs. Predator,5.6,157399,2004
4002,100000000.0,Walt Disney Pictures,Action,173008894.0,National Treasure,6.9,268591,2004
4003,40000000.0,Walt Disney Pictures,Comedy,95170481.0,The Princess Diaries 2: Royal Engagement,5.7,59819,2004
4004,65000000.0,New Line Cinema,Action,52411906.0,Blade: Trinity,5.9,143476,2004
4005,30000000.0,Universal Pictures,Action,61188085.0,Juego de viernes por la noche,7.3,50432,2004
4006,110000000.0,Warner Bros.,Crime,125544280.0,Ocean's Twelve,6.5,305800,2004
4007,42000000.0,Universal Pictures,Comedy,88097164.0,Along Came Polly,5.9,111747,2004
4008,25000000.0,Lions Gate Films,Drama,14161590.0,Dirty Dancing: Havana Nights,6.0,23521,2004
4009,7000.0,ERBP,Drama,424760.0,Primer,6.9,81468,2004
4010,9000000.0,Endgame Entertainment,Adventure,18225165.0,Harold & Kumar Go to White Castle,7.1,163200,2004
4011,30000000.0,Paramount Pictures,Action,32774834.0,Team America: World Police,7.2,142880,2004
4012,35000000.0,Miramax,Comedy,22918387.0,Ella Enchanted,6.3,51752,2004
4013,2500000.0,Camelot Pictures,Comedy,26782316.0,Garden State,7.5,194118,2004
4014,90000000.0,Paramount Pictures,Comedy,59484742.0,The Stepford Wives,5.2,52194,2004
4015,10000000.0,Metro-Goldwyn-Mayer (MGM),Comedy,9436390.0,Sleepover,5.3,13433,2004
4016,10000000.0,Columbia Pictures,Horror,110359362.0,The Grudge,5.9,123089,2004
4017,15000000.0,Walt Disney Pictures,Comedy,29331068.0,Confessions of a Teenage Drama Queen,4.6,24586,2004
4018,165000000.0,Castle Rock Entertainment,Animation,183373735.0,The Polar Express,6.6,134170,2004
4019,45000000.0,Davis Films / Impact Pictures,Action,51201453.0,Resident Evil: Apocalypse,6.2,164937,2004
4020,2700000.0,Warner Independent Pictures (WIP),Drama,5792822.0,Before Sunset,8.0,183175,2004
4021,17500000.0,United Artists,Biography,23472900.0,Hotel Rwanda,8.1,286561,2004
4022,40000000.0,Grand Slam Productions,Mystery,48022900.0,Secret Window,6.6,157858,2004
